4.908513	0.400000	12.000000	172.220000	-144.210000	-1.000000	
5.192079	0.400000	12.000000	165.720000	-136.070000	-4.000000	
5.932428	0.400000	12.000000	155.320000	-144.210000	-4.000000	
7.557927	0.400000	12.000000	181.310000	-173.500000	-6.000000	
6.481311	0.400000	12.000000	184.890000	-177.730000	-6.000000	
8.204060	0.400000	12.000000	146.550000	-124.020000	-10.000000	
7.140173	0.400000	12.000000	147.200000	-134.110000	-10.000000	
6.243696	0.400000	12.000000	138.100000	-116.540000	-11.000000	
7.772269	0.400000	12.000000	130.620000	-129.880000	-11.000000	
6.552129	0.400000	12.000000	195.290000	-199.870000	-10.000000	
6.609436	0.400000	12.000000	200.810000	-196.610000	-10.000000	
7.935662	0.400000	12.000000	206.010000	-202.800000	-10.000000	
6.558284	0.400000	12.000000	205.360000	-193.030000	-10.000000	
7.697679	0.400000	12.000000	217.380000	-143.550000	-10.000000	
6.579647	0.400000	12.000000	184.240000	-135.420000	-10.000000	
6.701656	0.400000	12.000000	175.140000	-137.040000	-10.000000	
6.552571	0.400000	12.000000	172.220000	-123.370000	-10.000000	
5.588774	0.400000	12.000000	176.760000	-119.790000	-10.000000	
7.966435	0.400000	12.000000	145.900000	-156.900000	-15.000000	
6.556898	0.400000	12.000000	135.820000	-152.340000	-15.000000	
6.279228	0.400000	12.000000	145.900000	-149.090000	-15.000000	
6.427178	0.400000	12.000000	141.020000	-142.900000	-15.000000	
5.781793	0.400000	12.000000	128.020000	-138.020000	-16.000000	
5.887388	0.400000	12.000000	119.250000	-135.740000	-16.000000	
7.231588	0.400000	12.000000	162.140000	-176.110000	-15.000000	
7.296263	0.400000	12.000000	161.820000	-166.670000	-15.000000	
6.727231	0.400000	12.000000	157.590000	-121.740000	-15.000000	
7.648528	0.400000	12.000000	153.690000	-135.740000	-15.000000	
7.698387	0.400000	12.000000	204.380000	-179.360000	-18.000000	
5.276558	0.400000	12.000000	253.120000	-167.970000	-22.000000	
5.488125	0.400000	12.000000	246.300000	-158.200000	-22.000000	
5.618850	0.400000	12.000000	249.230000	-149.410000	-22.000000	
5.344217	0.400000	12.000000	239.480000	-143.880000	-25.000000	
6.142503	0.400000	12.000000	247.600000	-135.090000	-25.000000	
5.569564	0.400000	12.000000	242.730000	-126.630000	-25.000000	
7.784170	0.400000	12.000000	239.480000	-136.070000	-23.000000	
6.591477	0.400000	12.000000	264.820000	-177.080000	-29.000000	
5.499396	0.400000	12.000000	264.820000	-166.670000	-29.000000	
6.000238	0.400000	12.000000	257.670000	-155.600000	-29.000000	
5.602760	0.400000	12.000000	262.550000	-184.570000	-29.000000	
8.098935	0.400000	12.000000	263.200000	-188.800000	-29.000000	
5.364150	0.400000	12.000000	243.700000	-218.100000	-31.000000	
7.901254	0.400000	12.000000	232.000000	-224.280000	-31.000000	
6.963395	0.400000	12.000000	210.880000	-229.490000	-31.000000	
5.738530	0.400000	12.000000	207.310000	-219.730000	-31.000000	
6.790187	0.400000	12.000000	215.110000	-216.150000	-31.000000	
7.805470	0.400000	12.000000	214.780000	-206.380000	-31.000000	
5.381211	0.400000	12.000000	219.660000	-213.540000	-31.000000	
6.724929	0.400000	12.000000	225.830000	-210.610000	-31.000000	
7.509334	0.400000	12.000000	220.310000	-201.500000	-31.000000	
4.838895	0.400000	12.000000	204.710000	-133.460000	-6.000000	
4.704080	0.400000	12.000000	221.930000	-210.610000	-18.000000	
8.028830	0.400000	12.000000	218.030000	-198.570000	-18.000000	
4.888100	0.400000	12.000000	191.390000	-197.590000	-18.000000	
4.850579	0.400000	12.000000	193.340000	-202.800000	-18.000000	
6.164471	0.400000	12.000000	183.260000	-197.920000	-18.000000	
4.830715	0.400000	12.000000	177.740000	-135.420000	-24.000000	
7.586811	0.400000	12.000000	184.560000	-141.600000	-24.000000	
7.067059	0.400000	12.000000	131.920000	-110.030000	-28.000000	
7.204481	0.400000	12.000000	196.910000	-208.660000	-28.000000	
6.873317	0.400000	12.000000	197.560000	-195.640000	-28.000000	
6.740299	0.400000	12.000000	236.880000	-173.180000	-28.000000	
5.332905	0.400000	12.000000	236.880000	-165.360000	-28.000000	
5.398977	0.400000	12.000000	225.180000	-164.390000	-28.000000	
6.211958	0.400000	12.000000	126.400000	-111.330000	-40.000000	
6.572841	0.400000	12.000000	173.190000	-101.890000	-40.000000	
6.318647	0.400000	12.000000	193.340000	-86.910000	-40.000000	
8.136904	0.400000	12.000000	193.660000	-94.730000	-40.000000	
5.746438	0.400000	12.000000	212.180000	-98.310000	-40.000000	
8.015289	0.400000	12.000000	228.750000	-166.020000	-39.000000	
6.327907	0.400000	12.000000	236.550000	-165.360000	-39.000000	
7.497913	0.400000	12.000000	241.750000	-180.660000	-39.000000	
6.125883	0.400000	12.000000	244.680000	-175.130000	-39.000000	
7.383031	0.400000	12.000000	254.100000	-174.480000	-39.000000	
6.154084	0.400000	12.000000	251.500000	-166.670000	-39.000000	
5.847425	0.400000	12.000000	242.080000	-156.900000	-39.000000	
7.214775	0.400000	12.000000	150.120000	-110.350000	-41.000000	
5.003735	0.400000	12.000000	204.380000	-223.310000	-31.000000	
7.740546	0.400000	12.000000	118.280000	-161.780000	-32.000000	
5.883579	0.400000	12.000000	125.420000	-159.180000	-32.000000	
6.057480	0.400000	12.000000	114.380000	-145.830000	-32.000000	
7.861998	0.400000	12.000000	122.830000	-144.530000	-32.000000	
5.375040	0.400000	12.000000	122.830000	-130.860000	-32.000000	
4.607427	0.400000	12.000000	131.600000	-145.180000	-31.000000	
4.959105	0.400000	12.000000	141.350000	-111.000000	-31.000000	
5.307844	0.400000	12.000000	156.940000	-131.840000	-31.000000	
7.357495	0.400000	12.000000	164.090000	-128.580000	-31.000000	
6.997199	0.400000	12.000000	203.730000	-105.470000	-34.000000	
7.082747	0.400000	12.000000	211.530000	-112.960000	-34.000000	
5.581246	0.400000	12.000000	201.460000	-96.680000	-36.000000	
6.513758	0.400000	12.000000	224.860000	-127.600000	-38.000000	
